Date,Open,High,Low,Close,Volume,Turnover
11-05-2012,4938.85,4976.25,4906.15,4928.9,138526070,50615700000
14-05-2012,4934.35,4957.2,4874.5,4907.8,126951751,52919300000
15-05-2012,4869.85,4955.2,4868.55,4942.8,142119571,54912400000
16-05-2012,4875.3,4882.25,4837.05,4858.25,165048505,63166600000
17-05-2012,4878.6,4922.25,4850.2,4870.2,155654031,57455100000
18-05-2012,4796.4,4908.5,4788.95,4891.45,154508649,64470800000
21-05-2012,4888.5,4937.5,4888.5,4906.05,116506971,45276700000
22-05-2012,4954.7,4956.35,4849.9,4860.5,130808278,50743700000
23-05-2012,4843,4853.75,4803.95,4835.65,136108067,48541500000
24-05-2012,4863.4,4931.9,4830.15,4921.4,140474832,50120800000
25-05-2012,4905.95,4935.8,4889.35,4920.4,118191157,43980900000
28-05-2012,4931.7,4994.95,4931.3,4985.65,97260991,39835300000
29-05-2012,5005.35,5020.15,4982.15,4990.1,124219839,49235600000
30-05-2012,4964.25,4982.25,4944.9,4950.75,146005250,53746500000
31-05-2012,4896.1,4949.25,4883.55,4924.25,296911390,1.07E+11
01-06-2012,4910.85,4925,4831.75,4841.6,138767416,49892200000
04-06-2012,4797.3,4858.3,4770.35,4848.15,152339865,51435400000
05-06-2012,4869.45,4898.95,4847.7,4863.3,141476962,50164100000
06-06-2012,4886.65,5010.45,4886.15,4997.1,185340406,71884200000
07-06-2012,5035.35,5059.65,5007.75,5049.65,150558164,60773700000
08-06-2012,5044.25,5084.45,4994.8,5068.35,138389395,52498100000
11-06-2012,5096.7,5124.45,5040.7,5054.1,125615102,48138200000
12-06-2012,5015.5,5128.9,5015.15,5115.9,135478015,52059000000
13-06-2012,5117.55,5144.9,5095.45,5121.45,125668126,52870800000
14-06-2012,5105.1,5130,5047.6,5054.75,118353366,47518600000
15-06-2012,5069.55,5146.2,5069.15,5139.05,155437144,59440000000
18-06-2012,5174,5190.2,5041.7,5064.25,153461067,60058300000
19-06-2012,5050.8,5113.6,5048.1,5103.85,149416155,53362200000
20-06-2012,5114.55,5141.7,5100.7,5120.55,160505645,53136000000
21-06-2012,5097.35,5170.4,5093.45,5165,142992948,55585600000
22-06-2012,5101.75,5159.8,5094,5146.05,159747192,55004400000
25-06-2012,5158.5,5194.6,5105.65,5114.65,123503010,48940400000
26-06-2012,5107.45,5134.55,5095.5,5120.8,99404566,41196900000
27-06-2012,5149.45,5160.1,5129.25,5141.9,112269218,42386200000
28-06-2012,5148.95,5159.05,5125.3,5149.15,143073791,55975200000
29-06-2012,5191.25,5286.25,5189,5278.9,226523598,84612400000
02-07-2012,5283.85,5302.15,5263.35,5278.6,126161441,49915700000
03-07-2012,5298.85,5317,5265.95,5287.95,133117055,51618200000
04-07-2012,5310.4,5317.65,5273.3,5302.55,155995887,57501000000
05-07-2012,5297.05,5333.65,5288.85,5327.3,118915392,47097900000
06-07-2012,5324.7,5327.2,5287.75,5316.95,113300726,47605100000
09-07-2012,5283.7,5300.6,5257.75,5275.15,101169926,41892500000
10-07-2012,5286.6,5348.55,5284.55,5345.35,123947633,50241300000
11-07-2012,5315.25,5336.45,5300.25,5306.3,113530679,50869800000
12-07-2012,5240,5261.75,5217.7,5235.25,131190833,61935900000
13-07-2012,5242.75,5267.15,5216.85,5227.25,99045088,44519000000
16-07-2012,5232.35,5246.85,5190.45,5197.25,106313144,42832200000
17-07-2012,5228.05,5236.7,5181.7,5192.85,111768115,47192000000
18-07-2012,5199.1,5222.85,5169.05,5216.3,109647297,47595200000
19-07-2012,5249.85,5257.75,5233.15,5242.7,109769282,54949900000
20-07-2012,5233.55,5238.7,5197.5,5205.1,89729408,45278900000
23-07-2012,5163.25,5164.2,5108.1,5117.95,104770324,43942400000
24-07-2012,5128.8,5144,5103.25,5128.2,116516931,45672000000
25-07-2012,5118.4,5121.6,5076.6,5109.6,130965621,46541700000
26-07-2012,5126.3,5126.3,5032.4,5043,180131639,69202300000
27-07-2012,5124.3,5149.95,5077.5,5099.85,131948378,58281200000
30-07-2012,5129.75,5206.6,5129.75,5199.8,117523733,52787000000
31-07-2012,5214.85,5234.55,5154.05,5229,147059808,62546700000
01-08-2012,5220.7,5246.35,5212.65,5240.5,113815730,44081900000
02-08-2012,5233.1,5236.9,5209.95,5227.75,92972386,36995900000
03-08-2012,5195.6,5220.2,5164.65,5215.7,112918653,42137600000
06-08-2012,5260.85,5293.2,5260.85,5282.55,103148076,42715000000
07-08-2012,5295.4,5350.1,5281.65,5336.7,130431591,52263300000
08-08-2012,5345.25,5377.6,5331.05,5338,165954895,60691200000
09-08-2012,5348.3,5368.2,5312.1,5322.95,181419777,67632300000
10-08-2012,5308.2,5330.1,5294.1,5320.4,130090985,65407700000
13-08-2012,5316.35,5352.45,5309.05,5347.9,107578773,46783300000
14-08-2012,5343.25,5387.05,5328.8,5380.35,109794400,47424700000
16-08-2012,5385.95,5390.65,5356.65,5362.95,133996943,52855000000
17-08-2012,5368.6,5399.95,5341.7,5366.3,134985473,52623400000
21-08-2012,5368.7,5425.15,5368.7,5421,124343357,49865000000
22-08-2012,5395.75,5433.35,5394.8,5412.85,103103501,41561800000
23-08-2012,5426.15,5448.6,5393.85,5415.35,127995889,54623400000
24-08-2012,5392.6,5399.65,5371,5386.7,114346965,45203700000
27-08-2012,5387.85,5399.15,5346.65,5350.25,89987572,38824100000
28-08-2012,5348.05,5359.25,5312.6,5334.6,123683723,47710000000
29-08-2012,5343.85,5345.5,5282.7,5287.8,157470632,45812100000
30-08-2012,5268.6,5342.8,5255.05,5315.05,226494000,83746900000
31-08-2012,5298.2,5303.25,5238.9,5258.5,167393902,66005800000
03-09-2012,5276.5,5295.8,5243.15,5253.75,110380869,40155500000
04-09-2012,5249.15,5278.35,5233.2,5274,106316880,37265200000
05-09-2012,5243.9,5259.5,5215.7,5225.7,126162071,49046800000
06-09-2012,5217.65,5260.6,5217.65,5238.4,134008569,46221600000
07-09-2012,5309.45,5347.15,5309.2,5342.1,149584722,55900400000
08-09-2012,5343.65,5366.3,5343.45,5358.7,11221064,3763400000
10-09-2012,5361.9,5375.45,5349.1,5363.45,109607506,41830100000
11-09-2012,5336.1,5393.35,5332.1,5390,112878090,40814200000
12-09-2012,5404.45,5435.55,5393.95,5431,139920871,48857100000
13-09-2012,5435.2,5447.45,5421.85,5435.35,110774177,41993700000
14-09-2012,5528.35,5586.65,5526.95,5577.65,233783031,92635300000
17-09-2012,5631.75,5652.2,5585.15,5610,258912780,1.09E+11
18-09-2012,5602.4,5620.55,5586.45,5600.05,175488961,72726300000
20-09-2012,5536.95,5581.35,5534.9,5554.25,165684942,67688800000
21-09-2012,5577,5720,5575.45,5691.15,278023825,1.11E+11
24-09-2012,5691.95,5709.85,5662.75,5669.6,210419441,83805600000
25-09-2012,5674.9,5702.7,5652.45,5673.9,341387116,1.26E+11
26-09-2012,5653.4,5672.8,5638.65,5663.45,170771069,67549800000
27-09-2012,5673.75,5693.7,5639.7,5649.5,238991690,93681100000
28-09-2012,5684.8,5735.15,5683.45,5703.3,163660805,69481700000
01-10-2012,5704.75,5722.95,5694,5718.8,123138510,47981700000
03-10-2012,5727.7,5743.25,5715.8,5731.25,165037864,66540200000
04-10-2012,5751.55,5807.25,5751.35,5787.6,171404290,69547400000
05-10-2012,5815,5815.35,4888.2,5746.95,255569804,1.30E+11
08-10-2012,5751.85,5751.85,5666.2,5676,142319000,58535600000
09-10-2012,5708.15,5728.65,5677.9,5704.6,119300415,50470100000
10-10-2012,5671.15,5686.5,5647.05,5652.15,126294361,45643900000
11-10-2012,5663.5,5721.1,5636.95,5708.05,148283847,65427100000
12-10-2012,5681.7,5725,5659.35,5676.05,130076802,64753000000
15-10-2012,5674.25,5693.7,5651.05,5687.25,93693482,39629700000
16-10-2012,5705.6,5714,5635.6,5648,117415701,50433000000
17-10-2012,5681.1,5684.35,5633.9,5660.25,123974371,52594600000
18-10-2012,5675.3,5722.5,5650.55,5718.7,144097860,62647800000
19-10-2012,5703.3,5711.7,5660,5684.25,124262817,54109500000
22-10-2012,5667.6,5721.55,5658.05,5717.15,103372318,49947500000
